Stn_Id,Stn_Name,CIMIS_Region,Date,Hour_(PST),Jul,ETo_(in),qc,Precip_(in),qc,Sol_Rad_(Ly/day),qc,Vap_Pres_(mBars),qc,Air_Temp_(F),qc,Rel_Hum (%),qc,Dew_Point_(F),qc,Wind_Speed_(mph),qc,Wind_Dir (0-360),qc,Soil_Temp_(F),qc
204,Santa Clarita,Los Angeles Basin,11/24/2019,0600,328,0.00, ,0.00, ,0, ,4.9, ,54.3, ,34, ,26.5, ,2.5, ,309, ,55.1, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,0700,328,0.00, ,0.00, ,27, ,4.9, ,54.7, ,34, ,26.6, ,3.6, ,4, ,55.1, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,0800,328,0.00, ,0.00, ,276, ,5.0, ,57.9, ,31, ,27.3, ,3.4, ,9, ,55.0, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,0900,328,0.01, ,0.00, ,680, ,5.6, ,61.5, ,30, ,30.0, ,1.9, ,269, ,54.9, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,1000,328,0.01, ,0.00, ,1004, ,5.3, ,66.2, ,24, ,28.5, ,4.5, ,123, ,54.8, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,1100,328,0.02, ,0.00, ,1221, ,4.7, ,69.7, ,19, ,25.4, ,9.7, ,73, ,54.8, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,1200,328,0.02, ,0.00, ,1306, ,4.2, ,71.4, ,16, ,22.9, ,10.3, ,69, ,54.9, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,1300,328,0.02, ,0.00, ,1260, ,3.6, ,72.8, ,13, ,19.5, ,9.5, ,68, ,55.0, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,1400,328,0.02, ,0.00, ,1079, ,3.6, ,73.5, ,13, ,19.5, ,9.8, ,81, ,55.1, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,1500,328,0.01, ,0.00, ,777, ,4.4, ,72.4, ,16, ,24.0, ,9.3, ,77, ,55.2, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,1600,328,0.01, ,0.00, ,407, ,4.3, ,71.0, ,16, ,23.2, ,7.4, ,55, ,55.4, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,1700,328,0.00, ,0.00, ,77, ,3.3, ,67.8, ,14, ,17.4, ,6.4, ,23, ,55.5, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,1800,328,0.00, ,0.00, ,0, ,3.4, ,64.5, ,16, ,17.8, ,6.6, ,22, ,55.6, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,1900,328,0.00, ,0.00, ,0, ,3.8, ,60.1, ,21, ,20.6, ,5.4, ,21, ,55.7, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,2000,328,0.00, ,0.00, ,1, ,3.9, ,56.4, ,25, ,21.1, ,3.7, ,10, ,55.7, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,2100,328,0.00, ,0.00, ,0, ,4.3, ,54.3, ,30, ,23.6, ,4.1, ,80, ,55.6, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,2200,328,0.00, ,0.00, ,0, ,4.6, ,50.9, ,36, ,25.2, ,5.2, ,78, ,55.5, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,2300,328,0.00, ,0.00, ,0, ,4.3, ,48.9, ,37, ,23.7, ,3.0, ,45, ,55.5, 
204,Santa Clarita,Los Angeles Basin,11/24/2019,2400,328,0.00, ,0.00, ,0, ,4.6, ,48.9, ,39, ,25.1, ,4.6, ,82, ,55.4, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,0100,329,0.00, ,0.00, ,0, ,4.4, ,46.5, ,41, ,23.9, ,5.7, ,81, ,55.4, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,0200,329,0.00, ,0.00, ,0, ,4.2, ,45.8, ,40, ,22.9, ,6.0, ,90, ,55.5, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,0300,329,0.00, ,0.00, ,0, ,4.0, ,45.5, ,39, ,22.0, ,5.2, ,78, ,55.3, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,0400,329,0.00, ,0.00, ,0, ,4.0, ,45.0, ,39, ,21.5, ,4.6, ,70, ,55.1, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,0500,329,0.00, ,0.00, ,0, ,3.9, ,43.8, ,40, ,21.2, ,4.8, ,81, ,54.9, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,0600,329,0.00, ,0.00, ,0, ,3.9, ,43.3, ,41, ,21.1, ,4.4, ,68, ,54.8, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,0700,329,0.00, ,0.00, ,24, ,3.9, ,43.0, ,41, ,21.1, ,4.3, ,71, ,54.6, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,0800,329,0.00, ,0.00, ,299, ,4.0, ,46.2, ,38, ,22.0, ,5.7, ,94, ,54.4, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,0900,329,0.01, ,0.00, ,670, ,4.4, ,51.8, ,33, ,23.9, ,4.5, ,37, ,54.3, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,1000,329,0.01, ,0.00, ,997, ,5.0, ,59.3, ,29, ,27.1, ,2.9, ,247, ,54.2, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,1100,329,0.01, ,0.00, ,1210, ,5.7, ,64.0, ,28, ,30.5, ,6.8, ,211, ,54.1, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,1200,329,0.02, ,0.00, ,1286, ,7.4, ,64.5, ,36, ,36.7, ,10.5, ,201, ,54.1, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,1300,329,0.01, ,0.00, ,1216, ,7.4, ,66.9, ,33, ,36.9, ,6.8, ,197, ,54.1, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,1400,329,0.02, ,0.00, ,1052, ,6.0, ,67.3, ,26, ,31.4, ,10.0, ,332, ,54.2, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,1500,329,0.01, ,0.00, ,760, ,5.5, ,66.0, ,25, ,29.3, ,7.4, ,327, ,54.4, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,1600,329,0.01, ,0.00, ,393, ,4.5, ,62.6, ,23, ,24.6, ,11.6, ,338, ,54.5, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,1700,329,0.01, ,0.00, ,73, ,3.8, ,59.2, ,22, ,20.6, ,17.2, ,341, ,54.7, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,1800,329,0.01, ,0.00, ,1, ,3.3, ,57.2, ,20, ,16.9, ,17.6, ,351, ,54.8, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,1900,329,0.01, ,0.00, ,1, ,3.3, ,56.6, ,21, ,17.6, ,13.7, ,2, ,54.8, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,2000,329,0.00, ,0.00, ,0, ,2.9, ,55.5, ,19, ,14.3, ,10.6, ,16, ,54.7, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,2100,329,0.00, ,0.00, ,0, ,2.8, ,53.7, ,20, ,13.5, ,5.0, ,25, ,54.7, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,2200,329,0.00, ,0.00, ,0, ,2.5, ,53.5, ,18, ,10.8, ,6.0, ,19, ,54.7, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,2300,329,0.00, ,0.00, ,0, ,2.9, ,51.8, ,22, ,13.9, ,5.8, ,16, ,54.5, 
204,Santa Clarita,Los Angeles Basin,11/25/2019,2400,329,0.00, ,0.00, ,0, ,3.4, ,52.1, ,25, ,17.6, ,10.0, ,36, ,54.4, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,0100,330,0.00, ,0.00, ,0, ,3.4, ,51.3, ,27, ,18.2, ,10.5, ,33, ,54.2, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,0200,330,0.00, ,0.00, ,0, ,3.4, ,49.9, ,28, ,18.2, ,7.8, ,22, ,54.0, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,0300,330,0.00, ,0.00, ,0, ,3.4, ,47.8, ,30, ,18.1, ,4.9, ,10, ,53.9, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,0400,330,0.00, ,0.00, ,0, ,3.5, ,47.5, ,31, ,18.6, ,6.1, ,16, ,53.7, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,0500,330,0.00, ,0.00, ,0, ,3.6, ,47.6, ,32, ,19.1, ,8.0, ,9, ,53.6, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,0600,330,0.00, ,0.00, ,0, ,3.6, ,47.2, ,33, ,19.3, ,6.1, ,24, ,53.5, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,0700,330,0.00, ,0.00, ,19, ,3.6, ,45.8, ,34, ,19.1, ,6.7, ,36, ,53.4, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,0800,330,0.00, ,0.00, ,253, ,3.7, ,46.2, ,35, ,20.0, ,3.4, ,302, ,53.2, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,0900,330,0.01, ,0.00, ,620, ,3.4, ,51.8, ,26, ,18.2, ,4.8, ,60, ,53.1, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,1000,330,0.01, ,0.00, ,979, ,3.0, ,54.6, ,21, ,15.4, ,10.7, ,39, ,53.0, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,1100,330,0.01, ,0.00, ,1189, ,2.9, ,56.6, ,19, ,14.6, ,10.9, ,42, ,53.0, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,1200,330,0.01, ,0.00, ,1052, ,2.9, ,57.7, ,17, ,13.9, ,9.4, ,25, ,53.0, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,1300,330,0.01, ,0.00, ,1015, ,3.0, ,59.1, ,18, ,15.3, ,6.6, ,65, ,53.0, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,1400,330,0.01, ,0.00, ,817, ,2.7, ,59.2, ,16, ,12.6, ,5.7, ,4, ,53.0, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,1500,330,0.00, ,0.00, ,357, ,2.5, ,58.9, ,14, ,10.6, ,3.1, ,335, ,53.1, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,1600,330,0.00, ,0.00, ,217, ,2.7, ,58.2, ,16, ,12.4, ,1.7, ,288, ,53.2, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,1700,330,0.00, ,0.00, ,25, ,2.6, ,55.9, ,17, ,12.0, ,1.2, ,307, ,53.3, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,1800,330,0.00, ,0.00, ,0, ,2.8, ,54.4, ,20, ,13.9, ,1.4, ,244, ,53.4, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,1900,330,0.00, ,0.00, ,0, ,3.3, ,52.6, ,24, ,17.3, ,2.1, ,304, ,53.5, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,2000,330,0.00, ,0.00, ,0, ,3.6, ,50.7, ,29, ,19.3, ,1.4, ,74, ,53.5, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,2100,330,0.00, ,0.00, ,0, ,3.6, ,48.6, ,31, ,19.1, ,2.3, ,357, ,53.5, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,2200,330,0.00, ,0.00, ,0, ,3.5, ,46.9, ,32, ,18.7, ,2.8, ,350, ,53.5, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,2300,330,0.00, ,0.00, ,0, ,3.6, ,46.7, ,33, ,19.1, ,2.2, ,350, ,53.4, 
204,Santa Clarita,Los Angeles Basin,11/26/2019,2400,330,0.00, ,0.00, ,0, ,3.8, ,47.6, ,33, ,20.3, ,2.0, ,299, ,53.3, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,0100,331,0.00, ,0.00, ,0, ,4.3, ,49.8, ,35, ,23.2, ,4.3, ,194, ,53.3, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,0200,331,0.00, ,0.00, ,0, ,5.5, ,50.0, ,44, ,29.2, ,10.0, ,209, ,53.2, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,0300,331,0.00, ,0.00, ,0, ,6.7, ,50.1, ,54, ,34.2, ,7.1, ,209, ,53.2, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,0400,331,0.00, ,0.00, ,0, ,6.7, ,49.6, ,56, ,34.4, ,8.7, ,201, ,53.1, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,0500,331,0.00, ,0.01, ,0, ,7.3, ,47.9, ,64, ,36.4, ,9.1, ,194, ,53.1, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,0600,331,0.00, ,0.01, ,0, ,8.2, ,47.6, ,73, ,39.3, ,10.6, ,179, ,53.0, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,0700,331,0.00, ,0.04, ,7, ,8.4, ,47.1, ,76, ,39.9, ,12.0, ,182, ,53.0, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,0800,331,0.00, ,0.07, ,59, ,8.8, ,46.2, ,82, ,41.1, ,10.1, ,185, ,53.0, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,0900,331,0.00, ,0.20, ,44, ,9.2, ,45.7, ,89, ,42.5, ,6.9, ,209, ,52.9, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,1000,331,0.00, ,0.12, ,107, ,9.4, ,45.4, ,91, ,43.0, ,3.3, ,237, ,52.7, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,1100,331,0.00, ,0.01, ,277, ,9.2, ,46.5, ,86, ,42.4, ,5.9, ,194, ,52.5, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,1200,331,0.01, ,0.00, ,683, ,8.8, ,49.2, ,74, ,41.2, ,6.9, ,222, ,52.4, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,1300,331,0.00, ,0.00, ,414, ,8.6, ,48.7, ,73, ,40.5, ,8.9, ,221, ,52.5, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,1400,331,0.01, ,0.00, ,1075, ,8.4, ,52.1, ,63, ,39.9, ,9.7, ,215, ,52.5, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,1500,331,0.01, ,0.00, ,785, ,7.6, ,52.8, ,56, ,37.4, ,9.7, ,230, ,52.6, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,1600,331,0.00, ,0.00, ,358, ,7.0, ,51.2, ,54, ,35.3, ,9.5, ,236, ,52.6, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,1700,331,0.00, ,0.00, ,26, ,7.0, ,48.2, ,61, ,35.5, ,9.2, ,216, ,52.7, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,1800,331,0.00, ,0.00, ,0, ,7.1, ,47.0, ,65, ,35.8, ,8.1, ,222, ,52.8, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,1900,331,0.00, ,0.00, ,0, ,7.3, ,44.7, ,72, ,36.5, ,6.0, ,186, ,52.8, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,2000,331,0.00, ,0.00, ,0, ,6.9, ,44.7, ,69, ,35.1, ,5.5, ,192, ,52.8, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,2100,331,0.00, ,0.00, ,0, ,7.1, ,44.4, ,71, ,35.6, ,3.7, ,179, ,52.8, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,2200,331,0.00, ,0.00, ,0, ,7.0, ,43.6, ,73, ,35.5, ,2.7, ,161, ,52.7, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,2300,331,0.00, ,0.00, ,0, ,7.1, ,42.9, ,76, ,35.8, ,2.1, ,107, ,52.7, 
204,Santa Clarita,Los Angeles Basin,11/27/2019,2400,331,0.00, ,0.00, ,0, ,7.2, ,42.5, ,78, ,36.1, ,2.1, ,189, ,52.7, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,0100,332,0.00, ,0.00, ,0, ,7.8, ,42.2, ,86, ,38.3, ,6.3, ,175, ,52.6, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,0200,332,0.00, ,0.00, ,0, ,8.1, ,42.2, ,89, ,39.2, ,2.4, ,125, ,52.6, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,0300,332,0.00, ,0.00, ,0, ,8.0, ,42.0, ,89, ,38.9, ,3.6, ,2, ,52.5, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,0400,332,0.00, ,0.03, ,0, ,7.9, ,42.1, ,87, ,38.6, ,2.2, ,323, ,52.5, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,0500,332,0.00, ,0.07, ,0, ,8.2, ,41.8, ,91, ,39.3, ,4.2, ,339, ,52.5, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,0600,332,0.00, ,0.13, ,0, ,8.6, ,42.9, ,91, ,40.5, ,2.6, ,85, ,52.4, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,0700,332,0.00, ,0.12, ,3, ,8.6, ,43.3, ,91, ,40.8, ,2.7, ,110, ,52.3, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,0800,332,0.00, ,0.09, ,12, ,8.4, ,42.6, ,90, ,39.9, ,6.3, ,91, ,52.2, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,0900,332,0.00, ,0.13, ,36, ,7.3, ,39.9, ,88, ,36.5, ,9.1, ,26, ,52.1, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,1000,332,0.00,Y,0.06, ,160, ,7.4, ,40.3,Y,87,Y,36.9,Y,6.0, ,40, ,51.9, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,1100,332,0.00,Y,0.04, ,188, ,7.7, ,40.7,Y,89,Y,37.8,Y,2.9, ,253, ,51.7, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,1200,332,0.00,Y,0.03, ,173, ,8.0, ,40.9,Y,91,Y,38.6,Y,2.8, ,219, ,51.6, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,1300,332,0.00,Y,0.04, ,93, ,8.1, ,41.3,Y,92,Y,39.1,Y,2.3, ,231, ,51.5, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,1400,332,0.00,Y,0.17, ,84, ,8.2, ,41.5,Y,92,Y,39.3,Y,3.8, ,104, ,51.5, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,1500,332,0.00,Y,0.03, ,330, ,8.3, ,41.9,Y,91,Y,39.6,Y,5.5, ,95, ,51.4, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,1600,332,0.00,Y,0.00, ,153, ,8.0, ,42.3,Y,88,Y,38.9,Y,3.6, ,94, ,51.3, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,1700,332,0.00,Y,0.00, ,19, ,7.7, ,41.7,Y,86,Y,37.7,Y,3.8, ,100, ,51.3, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,1800,332,0.00,Y,0.00, ,0, ,7.6, ,41.1,Y,87,Y,37.5,Y,2.3, ,97, ,51.3, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,1900,332,0.00,Y,0.02, ,0, ,7.7, ,40.9,Y,88,Y,37.7,Y,1.7, ,108, ,51.4, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,2000,332,0.00,Y,0.11, ,0, ,7.8, ,40.8,Y,90,Y,38.0,Y,1.9, ,274, ,51.4, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,2100,332,0.00,Y,0.05, ,0, ,7.9, ,40.6,Y,92,Y,38.4,Y,3.3, ,292, ,51.4, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,2200,332,0.00,Y,0.08, ,0, ,7.5, ,39.1,Y,92,Y,37.0,Y,3.8, ,332, ,51.4, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,2300,332,0.00, ,0.00, ,0, ,7.5, ,39.2, ,92, ,37.1, ,5.8, ,91, ,51.3, 
204,Santa Clarita,Los Angeles Basin,11/28/2019,2400,332,0.00, ,0.00, ,0, ,7.2, ,38.3, ,92, ,36.1, ,3.4, ,342, ,51.2, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,0100,333,0.00, ,0.00, ,0, ,6.9, ,37.3, ,92, ,35.2, ,2.0, ,40, ,51.2, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,0200,333,0.00, ,0.00, ,0, ,7.0, ,37.3, ,92, ,35.3, ,3.3, ,85, ,51.1, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,0300,333,0.00, ,0.00, ,0, ,6.7, ,36.2, ,92, ,34.2, ,1.9, ,69, ,51.1, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,0400,333,0.00, ,0.00, ,0, ,6.4, ,35.2, ,92, ,33.3, ,2.0, ,60, ,51.0, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,0500,333,0.00, ,0.00, ,0, ,6.2, ,34.3, ,93, ,32.5, ,2.1, ,80, ,51.0, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,0600,333,0.00, ,0.00, ,0, ,6.1, ,33.8, ,93, ,32.0, ,1.6, ,91, ,50.9, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,0700,333,0.00, ,0.00, ,10, ,6.0, ,33.1, ,94, ,31.6, ,2.0, ,72, ,50.8, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,0800,333,0.00,Y,0.00, ,132, ,6.0, ,33.2,Y,94,Y,31.7,Y,2.4, ,43, ,50.7, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,0900,333,0.00,Y,0.00, ,617, ,7.3, ,37.8,Y,94,Y,36.3,Y,2.1, ,151, ,50.6, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,1000,333,0.01,Y,0.00, ,928, ,8.2, ,41.5,Y,92,Y,39.3,Y,2.3, ,259, ,50.6, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,1100,333,0.01, ,0.00, ,1177, ,8.0, ,46.5, ,74, ,38.8, ,3.1, ,248, ,50.5, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,1200,333,0.01, ,0.00, ,1289, ,7.5, ,49.4, ,63, ,37.3, ,3.9, ,257, ,50.5, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,1300,333,0.01, ,0.00, ,1135, ,7.3, ,51.0, ,57, ,36.4, ,4.2, ,258, ,50.6, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,1400,333,0.01, ,0.00, ,641, ,6.7, ,50.7, ,53, ,34.3, ,5.1, ,247, ,50.7, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,1500,333,0.00, ,0.00, ,173, ,6.6, ,48.8, ,56, ,34.1, ,6.1, ,228, ,50.8, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,1600,333,0.00,Y,0.02, ,170, ,7.6, ,46.7,Y,70,Y,37.4,Y,4.5, ,338, ,51.0, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,1700,333,0.00,Y,0.00, ,44, ,8.1, ,45.4,Y,78,Y,39.1,Y,4.9, ,339, ,51.1, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,1800,333,0.00,Y,0.00, ,0, ,8.1, ,44.2,Y,82,Y,39.1,Y,3.1, ,34, ,51.2, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,1900,333,0.00,Y,0.00, ,0, ,7.8, ,43.5,Y,81,Y,38.2,Y,2.1, ,73, ,51.3, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,2000,333,0.00, ,0.00, ,0, ,7.8, ,43.0, ,82, ,38.0, ,3.4, ,75, ,51.3, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,2100,333,0.00, ,0.00, ,0, ,7.4, ,42.0, ,82, ,36.9, ,2.0, ,39, ,51.3, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,2200,333,0.00, ,0.00, ,0, ,7.5, ,42.1, ,82, ,37.0, ,2.5, ,71, ,51.3, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,2300,333,0.00, ,0.00, ,0, ,7.4, ,40.9, ,85, ,36.9, ,2.7, ,72, ,51.3, 
204,Santa Clarita,Los Angeles Basin,11/29/2019,2400,333,0.00, ,0.00, ,0, ,7.5, ,41.2, ,85, ,37.0, ,2.9, ,65, ,51.2, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,0100,334,0.00, ,0.00, ,0, ,7.2, ,39.5, ,88, ,36.2, ,2.4, ,70, ,51.1, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,0200,334,0.00, ,0.00, ,0, ,7.1, ,38.6, ,90, ,35.9, ,1.4, ,96, ,51.1, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,0300,334,0.00, ,0.00, ,0, ,7.0, ,37.9, ,91, ,35.4, ,2.0, ,67, ,51.0, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,0400,334,0.00, ,0.00, ,0, ,6.9, ,37.4, ,91, ,35.1, ,2.2, ,78, ,51.0, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,0500,334,0.00, ,0.00, ,0, ,6.6, ,36.5, ,91, ,34.1, ,2.3, ,63, ,50.9, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,0600,334,0.00, ,0.00, ,0, ,6.5, ,36.0, ,91, ,33.5, ,3.6, ,78, ,50.8, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,0700,334,0.00, ,0.00, ,28, ,6.4, ,35.8, ,90, ,33.2, ,3.1, ,80, ,50.7, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,0800,334,0.00, ,0.00, ,296, ,6.9, ,38.8, ,86, ,34.9, ,1.8, ,98, ,50.6, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,0900,334,0.00, ,0.00, ,614, ,7.4, ,42.9, ,79, ,36.7, ,2.2, ,178, ,50.5, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,1000,334,0.00, ,0.00, ,622, ,7.6, ,44.9, ,75, ,37.6, ,2.3, ,230, ,50.5, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,1100,334,0.01, ,0.00, ,1000, ,8.0, ,49.3, ,67, ,38.8, ,2.6, ,341, ,50.5, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,1200,334,0.00, ,0.00, ,595, ,7.5, ,50.8, ,59, ,37.1, ,2.6, ,299, ,50.5, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,1300,334,0.00, ,0.00, ,367, ,7.8, ,50.1, ,64, ,38.2, ,3.6, ,300, ,50.6, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,1400,334,0.00,Y,0.01, ,239, ,8.3, ,47.6,Y,74,Y,39.7,Y,5.6, ,3, ,50.7, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,1500,334,0.00,Y,0.02, ,135, ,8.3, ,46.1,Y,78,Y,39.6,Y,6.0, ,15, ,50.8, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,1600,334,0.00,Y,0.04, ,42, ,8.3, ,45.0,Y,82,Y,39.8,Y,3.9, ,0, ,50.9, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,1700,334,0.00,Y,0.03, ,8, ,8.4, ,43.2,Y,88,Y,40.0,Y,3.5, ,331, ,51.0, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,1800,334,0.00,Y,0.04, ,0, ,8.5, ,43.1,Y,90,Y,40.3,Y,3.9, ,340, ,51.1, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,1900,334,0.00,Y,0.02, ,0, ,8.4, ,43.2,Y,89,Y,40.2,Y,4.4, ,3, ,51.1, 
204,Santa Clarita,Los Angeles Basin,11/30/2019,2000,334,0.00, ,0.01, ,0, ,8.1, ,42.9, ,86, ,39.2, ,4.4, ,22, ,51.1, 
